,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,ra_ps1_stack,dec_ps1_stack,ps_ra,ps_dec,psf_qf,psf_qf_perf,stargal_sep,number_pos,nmeasure,projection_id,nwarp_ok,flags,cat_id,gPSFStackMag,rPSFStackMag,iPSFStackMag,zPSFStackMag,yPSFStackMag,g_sn,r_sn,i_sn,z_sn,y_sn,g_mag_lim,r_mag_lim,i_mag_lim,z_mag_lim,y_mag_lim,gMeanPSFMag,rMeanPSFMag,iMeanPSFMag,zMeanPSFMag,yMeanPSFMag,psf_kron,psf_ap,gnstack,rnstack,instack,znstack,ynstack,gnstack_det,rnstack_det,instack_det,znstack_det,ynstack_det,gstack_primary_off,rstack_primary_off,istack_primary_off,zstack_primary_off,ystack_primary_off,gstack_best_off,rstack_best_off,istack_best_off,zstack_best_off,ystack_best_off,gubercal_dist,rubercal_dist,iubercal_dist,zubercal_dist,yubercal_dist,gpsf_qf_perf_max,rpsf_qf_perf_max,ipsf_qf_perf_max,zpsf_qf_perf_max,ypsf_qf_perf_max,photflags_u,photflags_l,wise_designation,coadd_id,ra_wise,dec_wise,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,nb,na,EBV,PS_g,PS_r,PS_i,PS_z,PS_y,sigma_WISE_w1,WISE_w1,sigma_WISE_w2,WISE_w2,sigma_WISE_w3,WISE_w3,sigma_WISE_w4,WISE_w4,PS_mag_g,PS_mag_r,PS_mag_i,PS_mag_z,PS_mag_y,WISE_mag_w1,WISE_mag_w2,WISE_mag_w3,WISE_mag_w4,gr,ri,iz,zy,yw1,w1w2,A,F,G,K,L,M,T,highz,lowz,midz,vlowz,qso_prob,pred_class,regression_full,regression_highz,Z_VI,known_star,vis_id,known_quasar,observed,photometric_follow_up,obs_z,comment,spectroscopic_redshift,predicted_redshift,highz_prob,Mstar_prob,part_of_efficiency_test,still_to_observe
17,17,17,79,85,85,3134193,116.72260212200001,47.0883469727,116.72261201,47.0883234156,0.9998372,0.9998372,-0.168005,44,153,2246,55,436527104,64493,27.67974,22.24919,20.100847,20.076668,19.811329,0.07993895,8.372864,98.66422,35.304424,20.007195,23.743835,23.363571,23.893444,22.753437,21.87149,,21.638863,20.091478,20.085915,19.684725,-0.140625,-0.048171997,1,1,1,1,1,0,1,1,1,1,898755,898757,898754,898756,898753,898755,898757,898754,898756,898753,1000,0,0,0,0,,0.9982314,0.9998372,0.9995432,0.99876887,35651585,35651585,J074653.41+470517.9,1156p469_ac51,116.7225826,47.0883061,16.476,0.07200000000000001,15.1,16.124000000000002,0.182,6.0,11.842,0.251,4.3,8.402999999999999,-9999.0,1.9,1,0,0.0733088490562,3.8119233062199995e-08,5.33266444333e-06,3.70688868632e-05,3.69934515874e-05,4.64910528342e-05,0.07200000000000001,7.8626401168e-05,0.182,6.0132254337e-05,0.251,0.0005670563902150001,-9999.0,0.00355489067235,27.4472052366,22.0827049806,19.9775417602,19.9797534872,19.731642169,19.1611446275,19.452296908,17.016,15.023,0.00714825271069,0.14385822976,1.00203915214,0.7957112031720001,0.5912906115950001,1.30755784953,0.0,0.0033333333333300003,0.00666666666667,0.0033333333333300003,0.0,0.0901142487192,0.0,0.810335928089,0.0,0.07954982319180001,0.00666666666667,0.8965524179469999,highz,4.88676885255,4.8844055209,4.7912,False,good,True,False,False,,,4.7912,4.8844055209,0.810335928089,0.0901142487192,False,False
18,18,18,82,88,88,3249526,162.84597918,35.7595698531,162.845974491,35.7595239981,0.99980354,0.99980354,0.045992855,65,167,2043,72,436527248,50217,23.459269,20.388628,18.675428,18.621527,18.501982,5.1372475999999985,67.96459,316.09125,152.6407,75.64284,24.043291,23.776531,23.732157,22.887897,22.006096,,20.356905,18.686745,18.645855,18.531973,-0.07764435,0.021169662,1,1,1,1,1,0,1,1,1,1,2805045,2805042,2805044,2805046,2805043,2805045,2805042,2805044,2805046,2805043,1000,0,0,0,0,,0.99905133,0.99980354,0.99948263,0.99935764,102760453,35651649,J105123.04+354534.5,1622p363_ac51,162.846018,35.7596058,15.455,0.038,28.3,14.836,0.058,18.9,12.692,0.436,2.5,8.687000000000001,-9999.0,1.4,1,0,0.016738937954500002,1.5760035282e-06,2.6289401416e-05,0.000126216708437,0.00013190677793999998,0.000146727542947,0.038,0.00019938464648,0.058,0.000195435656898,0.436,0.000259194778813,-9999.0,0.00273669405596,23.40617265880001,20.3506138779,18.647273496900002,18.599397842200002,18.4837865097,18.1508363407,18.1725561151,17.866,15.307,0.059948246948,0.208287807071,0.956862948272,0.898991254751,0.735901913901,1.02020608544,0.0,0.0,0.0,0.0,0.0,0.00186783564549,0.0,0.982929944735,0.0,0.0136798423073,0.00152237731251,0.998132164355,highz,4.92204395385,4.9226786759599985,4.91,False,good,True,False,False,,,4.91,4.9226786759599985,0.982929944735,0.00186783564549,False,False
19,19,19,83,89,89,3275792,138.969757931,52.0617582767,138.96976846,52.0616882372,0.99913085,0.99913085,-0.7591929000000001,3,111,2370,41,436285440,64749,24.584911,23.151129,22.24279,20.231804,20.91557,1.3128898,4.7519817,12.910141,25.620129,7.140460000000001,23.68768,23.65051,23.827314,22.560453,21.857082,,,22.087816,21.011421,20.319515,0.024969101,0.10871124,1,1,1,1,1,0,0,1,1,1,350528,350525,350529,350526,350527,350528,350525,350529,350526,350527,1000,1000,0,0,0,,,0.99913085,0.9969507,0.998736,35651585,35667969,J091552.77+520341.6,1382p514_ac51,138.9698768,52.0615644,16.317,0.064,17.1,15.723,0.123,8.9,12.055,-9999.0,1.0,8.796,-9999.0,-0.7,1,0,0.013528668296700002,5.536392666050001e-07,2.0505208217099997e-06,4.6990736085699986e-06,2.98166365206e-05,1.58372871727e-05,0.064,9.00842809222e-05,0.123,8.6301098379e-05,-9999.0,0.000466043278672,-9999.0,0.00247529092102,24.541998410599998,23.1204051632,22.2200350021,20.2139189946,20.900863643,19.0134430817,19.060024814400002,17.229,15.416,0.269999339067,0.4363670358290001,0.157599050628,1.88268585368,0.175805223847,1.04383701499,0.00240788716177,0.0,0.0161851354203,0.00912498683795,0.059911597901599986,0.21678760531,0.0,0.412444045849,0.111156249224,0.020500122538,0.151482369758,0.695582787368,highz,2.13722705678,5.779221666669999,,False,good,False,False,False,,,,5.779221666669999,0.412444045849,0.21678760531,False,True
20,20,20,87,93,93,3467239,19.0595959647,5.63823182826,19.0596062612,5.63821582653,0.99979055,0.99979055,-0.310229,55,184,1417,66,436527232,10279,,21.730223,19.741705,19.30226,19.129562,0.28801492,24.57307,119.652275,71.305984,38.760624,23.903952,24.013569,23.743704,22.742271,21.907734,,21.567312,19.812613,19.293978,19.1108,-0.13978004,-0.02673912,1,1,1,1,1,0,1,1,1,1,968885,968886,968888,968889,968887,968885,968886,968888,968889,968887,1000,0,0,0,0,,0.99894315,0.99979055,0.99900997,0.9990616,35651585,35651585,J011614.30+053817.1,0197p060_ac51,19.0595861,5.6381066,16.369,0.069,15.7,15.759,0.134,8.1,12.234000000000002,0.361,3.0,8.836,-9999.0,0.6,1,0,0.0420061514565,1e-10,8.05555664907e-06,4.91593363508e-05,7.26666808625e-05,8.44239314302e-05,0.069,8.62982350976e-05,0.134,8.38068289223e-05,0.361,0.000395208474747,-9999.0,0.0023857572315900003,,21.6348267321,19.671050594,19.246727313,19.0839016913,19.060060837400002,19.0918671019,17.408,15.456,1.24137914183e-05,0.163866261163,0.676504496521,0.8607355714370001,0.978281089234,1.0297279614,0.0,0.0,0.0,0.0,0.0,0.093489704333,0.0,0.903176962334,0.0,0.0033333333333300003,0.0,0.906510295667,highz,5.20626718628,5.2199926225,5.33,False,good,True,False,False,,,5.33,5.2199926225,0.903176962334,0.093489704333,False,False
21,21,21,93,99,99,3651732,171.888554609,-21.4314622245,171.88850653,-21.4314696574,0.9996499,0.9996499,-0.28408945,33,124,836,45,436527104,106998,,21.67798,20.162899,20.071146,19.851774,2.4830282,13.409963,52.63081700000001,35.71787600000001,16.745601999999998,23.348904,23.30374500000001,23.273197,22.760555,21.718723,,21.674927,20.26395,20.038155,19.748762,-0.16327286,-0.069028854,1,1,1,1,1,0,1,1,1,1,1297189,1297188,1297187,1297186,1297185,1297189,1297188,1297187,1297186,1297185,1000,0,0,0,0,,0.9996499,0.9991914,0.9995991,0.9995502,35651585,35651585,J112733.20-212553.7,1711m213_ac51,171.8883387,-21.4315835,17.27,0.139,7.8,16.656,0.29100000000000004,3.7,12.423,0.519,2.1,8.7,0.397,2.7,1,0,0.0372407713874,1e-10,8.36880784986e-06,3.31071832728e-05,3.55844915093e-05,4.32024971313e-05,0.139,3.76046586875e-05,0.29100000000000004,3.66607301217e-05,0.519,0.00033206740546300005,0.397,0.00270412179725,,21.5934066312,20.1002600399,20.0219137116,19.8112934972,19.9619614942,19.9895628474,17.597,15.32,1.19491332331e-05,0.252779216549,0.930382362333,0.8236674699869999,1.14886023804,1.02574767504,0.0033333333333300003,0.0,0.0,0.0101872266542,0.0,0.0926599805087,0.0,0.85886888243,0.00754167982872,0.0274088972449,0.0,0.893819459504,highz,5.0086432124,5.03347605957,,False,good,False,False,False,,,,5.03347605957,0.85886888243,0.0926599805087,False,True
22,22,22,97,103,103,3841154,247.161784979,6.64978068947,247.16179962099997,6.64974489993,0.9996603,0.9995595,-0.702607,54,271,1473,130,436527232,15964,24.07809,21.315868,19.889412,19.606945,19.458666,2.6940172,30.073416,101.767296,70.61564,34.137814,23.961288,23.81852300000001,23.71563,23.036394,22.098951,,21.116446,19.885708,19.597229,19.426086,-0.17796135,-0.055200577,2,2,2,2,2,0,2,2,2,2,496728,496727,496731,496730,496722,496728,496727,496731,496730,496722,1000,0,0,0,0,,0.9995595,0.99950296,0.99939674,0.9992088,35651585,35651585,J162838.81+063859.0,2475p060_ac51,247.16174590000003,6.6497392999999985,16.678,0.09,12.1,15.925,0.16899999999999998,6.4,12.045,0.343,3.2,8.376,-9999.0,1.8,1,0,0.055857736809,9.99222669295e-07,1.21456305357e-05,4.38371754644e-05,5.58194823914e-05,6.32188881887e-05,0.09,6.50802322041e-05,0.16899999999999998,7.20590182254e-05,0.343,0.00047035552403699993,-9999.0,0.00364440177017,23.900909926599997,21.1890154574,19.795459213,19.5331011098,19.3979484879,19.3664428877,19.2558447704,17.219,14.996,0.08227013544980001,0.277062342795,0.785338265178,0.882955774622,0.971399241331,0.903151802603,0.0,0.0,0.0,0.0,0.0,0.0102607234918,0.0,0.956637982119,0.0134534072378,0.019647887151,0.0,0.989739276508,highz,4.8461530404,4.90388331005,4.85,False,good,True,False,False,,,4.85,4.90388331005,0.956637982119,0.0102607234918,False,False
23,23,23,99,105,105,3873053,246.443737602,8.19085312044,246.44373598200002,8.19082533838,0.999697,0.999697,0.15400681,46,151,1562,70,436527248,25303,27.863617,22.13459,20.347168,20.271286,20.254208,0.093306184,20.002375,71.94012,35.32200200000001,17.485096,24.095589,24.19449,23.796791,22.948597,22.168074,,21.951893,20.28296,20.178705,20.046637,-0.115730286,-0.03218651,1,1,1,1,1,0,1,1,1,1,1479973,1479971,1479972,1479975,1479974,1479973,1479971,1479972,1479975,1479974,1000,0,0,0,0,,0.99959034,0.99952054,0.999697,0.99697953,35651585,35651585,J162546.54+081128.5,2471p075_ac51,246.4439339,8.191274700000001,17.125999999999998,0.118,9.2,16.372,0.23,4.7,12.327,0.418,2.6,8.219,-9999.0,2.0,1,0,0.0561519792776,3.06073058179e-08,5.71740092136e-06,2.8769884149e-05,3.02834263765e-05,3.03919163404e-05,0.118,4.30795678993e-05,0.23,4.77425404254e-05,0.418,0.000362765726503,-9999.0,0.00421139763504,27.685502865100002,22.007069004,20.2527203396,20.1970530941,20.1931704096,19.8143872759,19.702801811,17.500999999999998,14.839,0.00535336007372,0.198728673767,0.950020773454,0.996430301969,0.705483314305,0.902330867093,0.0,0.0,0.0,0.0,0.0,0.003390212958,0.0,0.976609787042,0.00666666666667,0.013333333333299998,0.0,0.996609787042,highz,4.87525679971,4.887380815069999,,False,good,False,False,False,,,,4.887380815069999,0.976609787042,0.003390212958,False,True
24,24,24,104,110,110,4092916,205.42275476,46.186178131400005,205.42272069400002,46.1861641083,0.9998003,0.9998003,0.4113319,36,245,2262,131,436527248,65352,,22.393305,20.338057,20.455135,20.20346,1.3586949,10.875363,66.697754,26.959585,14.028928,23.94094500000001,23.79161,23.705532,22.839115,21.87822,,21.717024,20.320232,20.50408,19.527699,-0.29752922,-0.26330757,2,2,2,2,2,0,2,2,2,2,267262,267266,267271,267267,267263,267262,267266,267271,267267,267263,1000,0,0,0,0,,0.9990811,0.9998003,0.99916285,0.9992052,35651585,35651585,J134141.46+461110.2,2044p454_ac51,205.4227689,46.18619010000001,17.079,0.108,10.0,16.292,0.198,5.5,11.962,-9999.0,1.8,9.165,-9999.0,0.2,1,0,0.0215499966132,1e-10,4.1906398249099995e-06,2.74980856846e-05,2.45113792129e-05,3.07618117481e-05,0.108,4.47152258506e-05,0.198,5.11546089091e-05,-9999.0,0.000507722311878,-9999.0,0.00176208254409,,22.3443647825,20.30180947,20.4266462499,20.180035847,19.7739270506,19.6278537005,17.136,15.785,2.38627045459e-05,0.152397511338,1.12184979253,0.7968119502709999,0.687949376592,0.874119200678,0.0,0.0,0.0,0.0,0.0,0.00669535121394,0.0,0.969971315453,0.00666666666667,0.0166666666667,0.0,0.993304648786,highz,5.04471500467,5.043810562809999,5.0233,False,good,True,False,False,,,5.0233,5.043810562809999,0.969971315453,0.00669535121394,False,False
25,25,25,113,119,119,4290326,264.861050049,27.049272681199998,264.86104293,27.049236915300003,0.9997097,0.9997097,-0.86888087,35,126,1908,55,436527232,43239,,22.0173,20.52162,20.046202,19.877115,0.8648049000000001,17.133656,56.591515,34.262016,13.806871,23.503853,23.90912,23.710695,22.69043,21.53455,,21.882727,20.560894,19.988716,19.813366,-0.12397957,-0.04870224,1,1,1,1,1,0,1,1,1,1,336009,336010,336013,336011,336012,336009,336010,336013,336011,336012,1000,0,0,0,0,,0.997225,0.9997097,0.999654,0.9977152,35651585,35651585,J173926.71+270256.8,2653p272_ac51,264.8613293,27.0491217,16.983,0.097,11.2,16.301,0.16399999999999998,6.6,12.494000000000002,-9999.0,0.4,9.282,-9999.0,0.0,1,0,0.0372047574363,1e-10,6.12213905531e-06,2.37908353308e-05,3.6409896322e-05,4.22043073983e-05,0.097,4.89822723325e-05,0.16399999999999998,5.08392349805e-05,-9999.0,0.000311047166102,-9999.0,0.0015820720167100007,,21.932807648,20.4590413947,19.9970170166,19.8366736783,19.6749683008,19.6345681054,17.668,15.902,1.63341601843e-05,0.257331824217,0.653416728254,0.8627056944310001,0.8616241221259999,0.963473827868,0.0,0.0,0.0,0.0,0.0,0.0921748372931,0.0,0.8963975029350001,0.00476099310515,0.0033333333333300003,0.0033333333333300003,0.907825162707,highz,5.15857318073,5.193736041459999,,False,good,False,False,False,,,,5.193736041459999,0.8963975029350001,0.0921748372931,False,True
26,26,26,115,121,121,4323666,28.8680018379,20.7456527485,28.8680190181,20.7456096297,0.9998593,0.9998593,-0.3331562,35,140,1771,53,436527104,29256,25.330873,21.92316,20.311216,20.090153,19.96628,0.58566576,12.4153,53.102238,43.317574,17.56578,23.557194,23.46525,23.431194,22.98901,21.885145,,21.671125,20.360983,20.07645,19.898027,-0.103097916,0.0065326690000000005,1,1,1,1,1,0,1,1,1,1,484392,484391,484394,484393,484395,484392,484391,484394,484393,484395,1000,0,0,0,0,,0.999541,0.9998593,0.99966705,0.9987709,35651585,35651585,J015528.33+204444.1,0290p212_ac51,28.86804260000001,20.7455928,16.345,0.064,17.1,16.167,0.194,5.6,12.479,-9999.0,0.6,8.87,-9999.0,1.2,1,0,0.067560920643,3.26135556125e-07,7.114335927710001e-06,3.02687645096e-05,3.62820124117e-05,4.00764960794e-05,0.064,8.86204303161e-05,0.194,5.77526353598e-05,-9999.0,0.000315374263212,-9999.0,0.00231220453642,25.116570249099997,21.7697297022,20.1975788858,20.0008372034,19.8928412628,19.031230986,19.496136105599998,17.653,15.49,0.045842023688400006,0.235038860785,0.8342636611800001,0.905318976484,0.452226376429,1.53448288141,0.0062881196279300005,0.0,0.0,0.0033333333333300003,0.0,0.0483969728664,0.0,0.849518242514,0.008332402609490001,0.0825844050054,0.00154652404366,0.941981574172,highz,4.709325253319999,4.84265753536,,False,good,False,False,False,,,,4.84265753536,0.849518242514,0.0483969728664,False,True
27,27,27,125,131,131,4696705,148.39368475,73.8953467458,148.393518831,73.8953250679,0.9992954,0.9992954,0.0034572333,32,139,2582,65,436527232,80043,,23.649836,21.309746,19.994091,19.543428,0.60392135,2.693932,23.067547,38.56344,18.076841,23.7302,23.532999,23.524445,22.766727,21.493431,,,21.1732,20.00041,19.382536,-0.121463776,-0.009473801,1,1,1,1,1,0,0,1,1,1,254467,254465,254466,254469,254468,254467,254465,254466,254469,254468,1000,1000,0,0,0,,,0.9992954,0.9992003,0.99801135,35651585,35651585,J095334.71+735342.0,1482p742_ac51,148.3946426,73.895025,16.348,0.056,19.4,15.716,0.101,10.8,12.862,-9999.0,-0.4,9.322,-9999.0,-1.2,1,0,0.013279666133600002,1e-10,1.29465860732e-06,1.10933443159e-05,3.71032645388e-05,5.60310652609e-05,0.056,8.75447670982e-05,0.101,8.68563913069e-05,-9999.0,0.000221628827516,-9999.0,0.00152484692717,,23.6196774648,21.2874093901,19.9765353153,19.5289934239,19.0444901431,19.053061168699998,18.036,15.942,7.72404396298e-05,0.116705888725,0.298985667537,0.662190953643,0.640027578097,1.00792544775,0.0,0.0,0.0,0.0,0.0742450633914,0.499001555488,0.00647518266566,0.411589545588,0.00500627895699,0.0,0.00368237390971,0.420278198455,M,5.68833347421,5.69027333333,,False,good,False,False,False,,,,5.69027333333,0.411589545588,0.499001555488,True,True
28,28,28,126,132,132,4722218,152.078286607,76.09058055359999,152.078318026,76.0905755879,0.9993537,0.9993537,1.1340963,23,103,2607,52,436527104,82678,,22.201248,20.661974,20.421888,20.028212,,8.489655,30.112116,20.733553,10.846508,,23.33067,23.16602300000001,22.52076700000001,21.423634,,,20.717077,20.385973,19.691036,-0.03950119,0.11009979,0,1,1,1,1,0,1,1,1,1,-1,1151562,1151565,1151600,1151563,-1,1151562,1151565,1151600,1151563,1000,1000,0,0,0,,,0.9993537,0.9993016,0.99908483,35651585,35651585,J100818.66+760526.8,1509p757_ac51,152.07776769999995,76.0907865,16.975,0.083,13.1,16.223,0.154,7.1,12.224,-9999.0,1.9,9.347,-9999.0,-0.9,1,0,0.044095292921400006,1e-10,5.24303969089e-06,2.11302181464e-05,2.59769703842e-05,3.69755161239e-05,0.083,4.94037429115e-05,0.154,5.46765890941e-05,-9999.0,0.000398865293741,-9999.0,0.00149013717349,,22.1011077587,20.587805670599998,20.3635943742,19.9802800102,19.6656659896,19.555562087200002,17.398,15.967,1.90729053938e-05,0.248129936689,0.8134211893800001,0.70254517333,0.748435522185,0.903563000728,0.0,0.0,0.0,0.0026934761304800003,0.0,0.0316844721883,0.0,0.938636132705,0.00566514047908,0.0213207784967,0.0,0.965622051681,highz,5.07635889935,5.07036697611,,False,good2,False,False,False,,,,5.07036697611,0.938636132705,0.0316844721883,False,True
29,29,29,131,137,137,4841393,206.24911876099998,-11.8611894791,206.24909061099999,-11.8612267407,0.99970853,0.99970853,-0.09762691,30,121,1105,41,436527248,98424,,21.6955,20.03879,19.750608,19.56962,1.359372,13.249353,45.435932,48.413483,24.8492,23.655613,23.308182,22.989483,22.770222,21.865097,,21.583467,20.036795,19.815823,19.571255,-0.12835693,-0.032367706,1,1,1,1,1,0,1,1,1,1,159611,159609,159610,159613,159612,159611,159609,159610,159613,159612,1000,0,0,0,0,,0.99949574,0.9996037,0.99970853,0.9991289,35651585,35651585,J134459.75-115140.0,2054m122_ac51,206.2489848,-11.8611361,16.801,0.095,11.4,16.258,0.219,5.0,12.604,0.442,2.5,8.756,-9999.0,1.3,1,0,0.054427231462,1e-10,8.536270681089999e-06,3.81179021247e-05,4.88162024299e-05,5.69958396767e-05,0.095,5.80952931641e-05,0.219,5.30157365222e-05,0.442,0.000281077607951,-9999.0,0.00256818466797,,21.5718951775,19.947243145799998,19.6786556442,19.5104577318,19.4897132533,19.5890536242,17.778,15.376,1.17147175548e-05,0.223943874277,0.780845297817,0.856487117425,0.981074998893,1.09581224322,0.0,0.0,0.0,0.0,0.0,0.0604799286443,0.0,0.902166119959,0.0034534072378,0.0339005441588,0.0,0.939520071356,highz,5.02937591583,5.05753401706,,False,good,False,False,False,,,,5.05753401706,0.902166119959,0.0604799286443,False,True
30,30,30,140,146,146,5108061,119.78159337700001,18.015221258900002,119.781590112,18.0152125293,0.9995208,0.9991386,-0.10477915,32,129,1707,30,436527104,31900,23.6404,21.223469,19.364532,19.25173,19.31118,3.4281695,24.243078,66.11061,66.532776,31.47127,23.785252,23.492134,22.722408,22.616516,21.863161,,21.128578,19.25891,19.259546,19.253622,-0.13450050000000002,-0.010587692,1,1,1,1,1,0,1,1,1,1,539268,539271,539267,539270,539269,539268,539271,539267,539270,539269,1000,0,0,0,0,,0.99899536,0.99871665,0.9991386,0.99912864,35651585,102760453,J075907.58+180054.9,1205p181_ac51,119.7815966,18.0152593,16.069000000000006,0.066,16.4,15.388,0.113,9.6,12.091,0.369,2.9,9.017,0.542,2.0,1,0,0.0266130109783,1.37288090345e-06,1.24398171234e-05,6.79388974184e-05,7.47149006047e-05,7.03275584243e-05,0.066,0.000113458801729,0.113,0.000117701080244,0.369,0.000450843952887,0.542,0.00201941812046,23.555983461999997,21.163030632599998,19.319769386199997,19.2165475647,19.282251771800002,18.7629701409,18.7231145004,17.265,15.637,0.110361823637,0.183103017507,0.909308543122,1.06238439495,0.6198510591749999,0.963957182839,0.0,0.0,0.0,0.0,0.0,0.0033333333333300003,0.0,0.982100768241,0.0,0.011232565092799998,0.0033333333333300003,0.996666666667,highz,4.82877472584,4.83576035665,4.7780000000000005,False,good2,True,False,False,,,4.7780000000000005,4.83576035665,0.982100768241,0.0033333333333300003,False,False
31,31,31,156,163,163,5636008,283.018439633,65.1483509055,283.018417561,65.14834901489999,0.9996313,0.9996313,-0.39918473,68,330,2530,171,436527232,77481,,21.774809,20.00164,19.656788,19.512232,0.64349085,18.831835,103.19402,58.38208,27.488190000000003,24.18745,23.769238,23.842972,22.879683,21.917294,,21.57951700000001,19.979488,19.628828,19.399603,-0.06940460000000001,0.03892517,2,2,2,2,2,0,2,2,2,2,252957,252954,252956,252955,252958,252957,252954,252956,252955,252958,1000,0,0,0,0,,0.99910676,0.9996313,0.9991887,0.99914974,35651585,35651585,J185204.42+650853.9,2831p651_ac51,283.018426,65.1483124,16.119,0.037000000000000005,29.4,15.205,0.044,24.6,12.319,0.181,6.0,9.69,0.537,2.0,1,0,0.0396504642686,1e-10,7.69345073609e-06,3.85520035552e-05,5.2273101115e-05,5.92070659818e-05,0.037000000000000005,0.000108598499336,0.044,0.00013955385442,0.181,0.00036544855492400013,0.537,0.0010864912895499998,,21.684762679299997,19.934948238900002,19.6043699586,19.4691317721,18.8105060623,18.5382110322,17.493,16.31,1.2998068543e-05,0.199560334784,0.7375113152439999,0.8828861935340001,0.545192303246,0.778183446001,0.0,0.0,0.0,0.0,0.0,0.0136499699324,0.0,0.946567680771,0.0166810549079,0.0231012943888,0.0,0.986350030068,highz,5.22197817084,5.20395063728,,False,good,False,False,False,,,,5.20395063728,0.946567680771,0.0136499699324,False,True
32,32,32,162,169,169,5785428,185.443434355,44.757797568,185.44343899400002,44.7577866357,0.9997076,0.9997076,0.08252871,59,177,2258,71,436527232,58221,26.618078000000004,21.617542,19.947498,19.953632,19.598125,0.27059323,24.628347,86.98321,32.481766,30.102844,24.006067,23.903328,23.603283,22.539928,22.101841,,21.544064,19.94044,19.933344,19.565866,-0.1669445,-0.09450722,1,1,1,1,1,0,1,1,1,1,1245037,1245040,1245039,1245038,1245041,1245037,1245040,1245039,1245038,1245041,1000,0,0,0,0,,0.9997076,0.9996666,0.9996194,0.99963206,35651585,35651585,J122146.42+444528.1,1853p454_ac51,185.4434291,44.7578068,16.304000000000002,0.062,17.6,15.314,0.083,13.1,12.005,0.293,3.7,8.877,0.47,2.3,1,0,0.0105022395986,8.43568196152e-08,8.3666109885e-06,3.87340427108e-05,3.8381937271e-05,5.31303209718e-05,0.062,9.11213652866e-05,0.083,0.00012573019227500002,0.293,0.0004880072217250001,0.47,0.00229734515532,26.5847651278,21.5936916807,19.9298335545,19.939748394000002,19.586709523299998,19.0010150767,18.651466672999998,17.179000000000002,15.497,0.010082555497200002,0.216001491271,1.00917372767,0.722411168781,0.583072046876,0.724737341429,0.0,0.0,0.0,0.0,0.0,0.00666666666667,0.0,0.986666666667,0.0,0.0033333333333300003,0.0033333333333300003,0.993333333333,highz,5.1529948579900005,5.14545843175,5.191,False,good,True,False,False,,,5.191,5.14545843175,0.986666666667,0.00666666666667,False,False
